FourLetId,ThreeLetId,Lat,Lon,PointGeoRefId,AirportGeoRefId
NZKK,KKE,-35.2628888889,173.912,513868,
NZKM,,-41.2366666667,172.105,513869,
NZKT,KAT,-35.0700462963,173.2852916667,513870,
NZLX,ALR,-45.2116666667,169.3733333333,513871,
NZMC,MON,-43.765,170.1333333333,1151,
NZMO,,-45.5330555556,167.65,513872,
NZMS,MRO,-40.9733333333,175.6336111111,1072,
NZNP,NPL,-39.0086111111,174.1791666667,1219,
NZNR,NPE,-39.4658333333,176.87,1197,
NZNS,NSN,-41.2983333333,173.2211111111,1208,
NZNV,IVC,-46.415,168.32,725,
NZOH,OHA,-40.2066666667,175.3869444444,513873,
NZOU,OAM,-44.97,171.0816666667,513874,
NZPM,PMR,-40.3205555556,175.6169444444,1303,
NZPP,PPQ,-40.9047453704,174.9891388889,513875,
NZQN,ZQN,-45.0211111111,168.7391666667,1423,
NZRO,ROT,-38.1091666667,176.3172222222,1483,
NZRU,,-39.4463888889,175.6583333333,513876,
NZTG,TRG,-37.6719444444,176.1961111111,1701,
NZTU,TIU,-44.3029953704,171.2253611111,1729,
NZUK,,-44.235,170.1183333333,513877,
NZWB,BHE,-41.5183333333,173.8702777778,233,
NZWF,WKA,-44.7222222222,169.2455555556,513878,
NZWG,,-43.5511111111111,172.552777777778,,
NZWK,WHK,-37.9205555556,176.9141666667,513879,
NZWL,,-43.4766666667,172.3966666667,513880,
NZWN,WLG,-41.3272222222,174.8052777778,1859,
NZWO,,-39.0069444444444,177.406666666667,,
NZWP,,-36.7877777778,174.6302777778,126,
NZWR,WRE,-35.7683333333,174.365,1863,
NZWS,WSZ,-41.7381666667,171.581037037,1861,
NZWU,WAG,-39.9622222222,175.0252777778,3461,
O02 ,,39.8186574074,-120.3528703704,513881,
O05 ,,40.2824398148,-121.2412083333,513882,
O08 ,,39.1790740741,-121.993337963,513883,
O09 ,,39.7902592593,-123.266412037,513884,
O16 ,,40.0860740741,-123.8136574074,513885,
O20 ,,38.0917175926,-121.3595462963,513886,
O22 ,COA,38.0305185185,-120.4146296296,513887,
O24 ,,37.9583935185,-119.1066342593,513888,
O26 ,,36.5884074074,-118.052087963,513889,
O27 ,,37.7564814815,-120.8003240741,513890,
O28 ,,39.4514212963,-123.3723240741,513891,
O32 ,,36.6711574074,-119.4511111111,513892,
O35 ,,34.7084351852,-99.9087777778,513893,
O37 ,,39.7204305556,-122.1465231481,513894,
O41 ,,38.6740555556,-121.8721666667,513895,
O43 ,EYR,39.004212963,-119.1580324074,513896,
O45 ,,36.8571759259,-101.2271898148,513897,
O46 ,,41.4749675926,-122.453087963,513898,
O51 ,,36.7445,-99.9088240741,513899,
O52 ,,39.1237037037,-121.6054166667,513900,
O53 ,,36.7906018519,-97.7490694444,513901,
O57 ,,38.2625509259,-119.2258101852,513902,
O59 ,,41.552787037,-120.1664814815,513903,
O60 ,,38.7760648148,-122.9925462963,513904,
O61 ,,38.6840740741,-120.9875462963,513905,
O65 ,,36.1125601852,-98.3087314815,513906,
O69 ,,38.2577777778,-122.6053703704,513907,
O79 ,,39.5811342593,-120.3545138889,513908,
O81 ,,41.8906944444,-121.3607407407,513909,
O86 ,,40.9832962963,-122.6942037037,513910,
O88 ,,38.1934259259,-121.7036574074,513911,
O89 ,,41.0188842593,-121.4334861111,513912,
OAHR,,34.21,62.2283333333,3912,
OAIX,OAI,34.9463657407,69.2650509259,513913,
OAJL,,34.3997638889,70.4988287037,513914,
OAKB,KBL,34.5658333333,69.2125,777,
OAKN,KDH,31.5136574074,65.8612037037,3174,
OAMN,MMZ,35.9305555555556,64.7611111111111,,
OAMS,,36.7069675926,67.2095324074,513915,
OAQN,,34.9858333333,63.1177777778,513916,
OASD,,33.3914861111,62.2611111111,513917,
OASG,,36.7505555555556,65.9130555555556,,
OAUZ,UND,36.665,68.9108333333,513918,
OAZI,OAZ,31.855,64.2122222222,513919,
OBBI,BAH,26.2708333333,50.6336111111,149,
OBBS,,25.9183842593,50.5906296296,149,
OBKH,,26.034787037,50.5245787037,513920,
OEAA,,27.3188888888889,49.5869444444444,,
OEAB,AHB,18.2405046296,42.656587963,8,
OEAD,,21.218787037,55.2622592593,513921,
OEAH,HOF,25.2855324074,49.4854259259,513922,
OEAO,,26.4831111111,38.1187731481,513923,
OEBA,ABT,20.2961944444,41.6343009259,513924,
OEBH,BHH,19.984212963,42.6231296296,1419,
OEBQ,,25.9116666667,49.5916666667,513925,
OEBT,,24.2161574074,51.4501018519,513926,
OEDF,DMM,26.4712546296,49.7979814815,513927,
OEDM,DWD,24.4499305556,44.1212361111,513928,
OEDR,DHA,26.2643657407,50.1526435185,461,
OEGN,GIZ,16.90125,42.5859166667,513929,
OEGS,ELQ,26.3027962963,43.7743101852,513930,
OEGT,URY,31.4121574074,37.2795648148,513931,
OEHL,HAS,27.4398287037,41.6865046296,647,
OEHR,,24.1016666667,49.2233333333,513932,
OEHW,,22.9666666667,46.9,513933,
OEJB,,27.0385833333,49.4056759259,513934,
OEJF,,21.3466666666667,39.17,,
OEJN,JED,21.6811527778,39.155625,513935,
OEKK,KMC,27.9009027778,45.5282268519,513936,
OEKM,KMX,18.3011481481,42.8010046296,513937,
OEKR,,25.0694444444444,48.195,,
OEMA,MED,24.5524398148,39.7056157407,513938,
OENG,EAM,17.6114953704,44.4193240741,513939,
OEPA,AQI,28.3353888889,46.1250694444,513940,
OEPC,,25.175,47.4883333333,513941,
OEPF,,24.7108842593,44.9647824074,513942,
OEPI,,24.2762361111,42.1439166667,513943,
OEPJ,,24.1066666667,41.0366666667,513944,
OEPK,,27.9541666666667,46.7425,,
OEPS,AKH,24.0705324074,47.5621898148,513945,
OERB,,22.7026435185,39.070037037,513946,
OERF,RAH,29.6264722222,43.4907824074,513947,
OERK,RUH,24.9627407407,46.7082175926,1468,
OERM,,28.0791064815,48.6112592593,513948,
OERR,RAE,30.9067037037,41.1383564815,513949,
OERT,,26.7231851852,50.0308472222,513950,
OERY,,24.7336527778,46.7126064815,1468,
OESB,,22.515,53.965,513951,
OESH,SHW,17.4670046296,47.1214027778,513952,
OESK,AJF,29.7852824074,40.0996574074,513953,
OESL,SLF,20.4666666666667,45.6166666666667,,
OEST,,22.7090740741,53.2847546296,513954,
OETB,TUU,28.373125,36.6213472222,1665,
OETF,TIF,21.483337963,40.5444861111,1672,
OETH,,25.2141666666667,46.6408333333333,,
OETN,,27.8683333333,48.7683333333,513955,
OETR,TUI,31.6928101852,38.7313472222,513956,
OEUD,,25.1511805556,49.3287731481,513957,
OEWD,WAE,20.5042314815,45.1990833333,513958,
OEWJ,EJH,26.1986990741,36.476287037,513959,
OEYN,YNB,24.1443472222,38.0636666667,1892,
OG39,,44.6608796296,-119.6526944444,513960,
OH22,,40.7603333333,-81.779962963,513961,
OIAA,ABD,30.3711111111,48.2283333333,2,
OIAD,DEF,32.4333333333,48.3833333333,513962,
OIAG,AKW,30.75,49.6833333333,513963,
OIAH,GCH,30.3377777778,50.8280555556,513964,
OIAI,,32.0022222222,49.2686111111,513965,
OIAJ,OMI,30.8333333333,49.5333333333,513966,
OIAM,MRX,30.5588888889,49.1505555556,513967,
OIAW,AWZ,31.3375,48.7602777778,513968,
OIBA,AEU,25.8761111111,55.0316666667,513969,
OIBB,BUZ,28.9494444444,50.8302777778,513970,
OIBH,,29.8397222222,50.2722222222,513971,
OIBI,YEH,27.4819444444,52.6161111111,513972,
OIBJ,TEW,27.8219444444,52.3522222222,513973,
OIBK,KIH,26.5275,53.9791666667,513974,
OIBL,BDH,26.5313888889,54.8275,513975,
OIBP,PGU,27.3794444444,52.7377777778,513976,
OIBQ,KHK,29.2602777778,50.3238888889,513977,
OIBS,SXI,25.9083333333,54.5416666667,513978,
OIBV,LVP,26.8102777778,53.3561111111,513979,
OICC,KSH,34.3480555556,47.1566666667,513980,
OICD,,32.9344444444444,47.4833333333333,,
OICI,,33.5847222222,46.4044444444,513981,
OICK,KHD,33.4386111111,48.2805555556,513982,
OICS,SDG,35.2508333333,47.0111111111,513983,
OIFE,IFH,32.9288888889,51.5611111111,513984,
OIFH,,32.5708333333,51.6958333333,513985,
OIFK,,33.8952777778,51.5769444444,513986,
OIFM,IFN,32.7508333333,51.8627777778,521,
OIFP,,32.62,51.6902777778,521,
OIFS,CQD,32.2972222222,50.8422222222,513987,
OIFV,,32.3275,51.3772222222222,,
OIGG,RAS,37.3233333333,49.6177777778,1441,
OIHH,HDM,34.8694444444,48.5505555556,513988,
OIHR,AJK,34.1369444444,49.8419444444,513989,
OIHS,NUJ,35.2027777778,48.6666666667,513990,
OIIA,,35.9516666667,50.4527777778,513991,
OIIC,,34.9666666666667,50.8166666666667,,
OIID,,35.7041666667,51.4738888889,1706,
OIIE,IKA,35.4161111111,51.1522222222,1706,
OIIG,,35.6333333333,51.3833333333,1706,
OIII,THR,35.6888888889,51.3147222222,1706,
OIIK,GZW,36.2411111111,50.0425,513992,
OIIM,,35.7763888888889,50.8811111111111,,
OIIP,,35.7797222222,50.8227777778,513993,
OIIS,,35.6116666666667,53.4983333333333,,
OIKB,BND,27.2186111111,56.3777777778,158,
OIKJ,JYR,28.7275,57.6702777778,513994,
OIKK,KER,30.2744444444,56.9511111111,832,
OIKM,BXR,29.0841666667,58.4497222222,513995,
OIKP,HDR,27.1594444444,56.1719444444,158,
OIKQ,,26.7519444444,55.8972222222,513996,
OIKR,RJN,30.2975,56.0508333333,513997,
OIKY,SYJ,29.5511111111,55.6716666667,513998,
OIMB,XBJ,32.8980555556,59.2661111111,513999,
OIMC,CKT,36.4880555556,61.07,514000,
OIMJ,RUD,36.4252777778,55.1041666667,514001,
OIMM,MHD,36.2341666667,59.645,1070,
OIMN,BJB,37.4891666667,57.3063888889,514002,
OIMS,,36.1686111111,57.5963888889,514003,
OIMT,TCX,33.6680555556,56.8933333333,514004,
OIMX,,37.6283333333333,56.1733333333333,,
OINE,KLM,37.375,55.4519444444,514005,
OING,GBT,36.9113888889,54.3980555556,514006,
OINJ,,36.655,52.3491666666667,,
OINK,,37.2458333333333,55.0958333333333,,
OINM,,34.1691666666667,51.3175,,
OINN,,36.6633333333,51.4647222222,514007,
OINR,RZR,36.9091666667,50.68,514008,
OINZ,SRY,36.6358333333,53.1936111111,514009,
OISD,,28.7213888888889,54.4411111111111,,
OISF,FAZ,28.8927777778,53.7236111111,514010,
OISJ,JAR,28.5866666667,53.5811111111,514011,
OISL,,27.6730555556,54.3872222222,514012,
OISO,,29.7541666666667,52.6941666666667,,
OISR,LFM,27.3730555556,53.1880555556,514013,
OISS,SYZ,29.5402777778,52.5886111111,1585,
OISY,YES,30.6969444444,51.55,514014,
OITK,,38.4222222222,44.9766666667,514015,
OITL,ADU,38.3266666667,48.4241666667,514016,
OITM,ACP,37.3480555556,46.1330555556,514017,
OITP,PFQ,39.6037037037,47.8815740741,514018,
OITR,,37.6713888889,45.0691666667,514019,
OITT,TBZ,38.1338888889,46.235,1664,
OITZ,JWN,36.7747222222,48.3591666667,514020,
OIYY,AZD,31.9061111111,54.2763888889,514021,
OIZB,ACZ,31.0983333333,61.5438888889,514022,
OIZC,ZBR,25.4444444444,60.3836111111,514023,
OIZH,ZAH,29.4733333333,60.9033333333,9963,
OIZI,IHR,27.2288888889,60.7211111111,514024,
OIZJ,,25.6536111111111,57.7991666666667,,
OIZS,,27.4083333333,62.3205555556,514025,
OJAI,AMM,31.7225972222,35.9933194444,76,
OJAM,ADJ,31.972837963,35.9916944444,76,
OJAQ,AQJ,29.6117731481,35.0180740741,99,
OJHF,,32.1605555555556,37.1491666666667,,
OJHR,,32.5391666666667,38.1947222222222,,
OJJR,,31.8647222222222,35.2191666666667,,
OJMF,OMF,32.35,36.25,,
OKAJ,,28.9347222222222,47.7916666666667,,
OKAS,,29.3466666667,47.5208333333,514026,
OKBK,KWI,29.2269768519,47.9799212963,905,
OKDI,,29.6977037037,47.4360787037,514027,
OLBA,BEY,33.8191574074,35.4900509259,196,
OLKA,KYE,34.585712963,36.0032037037,514028,
OLRA,,33.8823796296,35.9832037037,514029,
OMAA,AUH,24.4330555556,54.6511111111,12,
OMAD,AZI,24.4283333333,54.4580555556,12,
OMAH,,24.0738888888889,52.4636111111111,,
OMAJ,,24.1819444444,52.6236111111,514030,
OMAL,AAN,24.2616666667,55.6091666667,514031,
OMAM,,24.2483333333333,54.5477777777778,,
OMAR,,24.7808333333,52.5597222222,514032,
OMAS,,25.1416666667,52.8722222222,514033,
OMAZ,,24.8633333333,53.0758333333,514034,
OMDB,DXB,25.2527777778,55.3644444444,481,
OMDM,,25.0269444444444,55.3663888888889,,
OMDW,,24.9183333333,55.1755555556,481,
OMFJ,FJR,25.1122222222,56.3241666667,514036,
OMRK,RKT,25.6133333333,55.9388888889,1440,
OMSJ,SHJ,25.3291666667,55.5161111111,1580,
OMUQ,,25.5772222222,55.6511111111,514037,
OOFD,FAU,22.354587963,56.4848518519,514038,
OOGB,RNM,21.3769675926,57.0566157407,514039,
OOKB,KHS,26.1833333333,56.2333333333,514040,
OOMA,,20.6756481481,58.8906481481,514041,
OOMS,MCT,23.592912037,58.2818842593,1171,
OOMX,OMM,18.1395138889,55.1787222222,514042,
OOSA,SLL,17.0387916667,54.0914212963,1498,
OOTH,TTH,17.6683333333,54.0216666667,514043,
OPBG,,32.0552777777778,72.9494444444445,,
OPBN,BNP,32.9722037037,70.5250740741,514044,
OPBW,BHV,29.3471435185,71.7114166667,514045,
OPCH,CJL,35.88625,71.8000462963,514046,
OPDB,DBA,28.8750277778,64.4047222222,514047,
OPDG,DEA,29.9611157407,70.4856203704,514048,
OPDI,DSK,31.9095925926,70.8968055556,514049,
OPFA,LYP,31.3654583333,72.9957268519,3897,
OPGD,GWD,25.2334768519,62.3295277778,644,
OPGT,GIL,35.9189027778,74.3336666667,514050,
OPJA,,28.2841666666667,68.4497222222222,,
OPKC,KHI,24.9087083333,67.1629351852,805,
OPKD,HDD,25.3181944444,68.3663518519,514051,
OPKH,KDD,27.7927314815,66.6432222222,514052,
OPLA,LHE,31.5216759259,74.404662037,929,
OPLH,,31.4947222222222,74.3461111111111,,
OPMA,,33.05,73.6383333333333,,
OPMI,,32.55,71.55,,
OPMJ,MJD,27.3352592593,68.1432361111,514053,
OPMN,,33.0125,70.0641666666667,,
OPMR,,24.9,66.9333333333333,,
OPMT,MUX,30.2033333333,71.4192592593,514054,
OPNH,WNS,26.219625,68.390087963,1205,
OPOK,,30.7408333333333,73.3575,,
OPOR,ORW,25.2750694444,64.5861435185,514055,
OPPC,PAJ,33.9028287037,70.0714398148,514056,
OPPG,PJG,26.9546111111,64.1325277778,514057,
OPPI,PSI,25.2902638889,63.3445925926,514058,
OPPS,PEW,33.9939305556,71.5146759259,1331,
OPQS,,33.5602777777778,73.0333333333333,,
OPQT,UET,30.2522777778,66.9387268519,8808,
OPRK,RYK,28.3855185185,70.2798472222,514059,
OPRN,ISB,33.6168333333,73.0988240741,735,
OPRQ,,30.7666666666667,72.2833333333333,,
OPRS,,34.0811111111111,71.9725,,
OPSD,KDU,35.3395231481,75.5413981481,514060,
OPSF,,24.875,67.12,,
OPSK,SKZ,27.7220648148,68.7919351852,8811,
OPSR,,32.05,72.6666666666667,,
OPSS,SDT,34.8134166667,72.3522777778,514061,
OPST,SKT,32.5358611111,74.3639768519,514062,
OPSU,,28.6452777777778,69.1769444444444,,
OPTA,,33.9916666666667,72.6083333333333,,
OPTH,BDN,24.8413888888889,68.8383333333333,,
OPTU,TUK,25.9865416667,63.0302777778,514063,
OPZB,PZH,31.3583981481,69.4639027778,514064,
ORAA,IQA,33.7856435185,42.4412592593,514065,
ORAT,,33.3380555555556,43.5969444444444,,
ORBD,,33.9403240741,44.361712963,514066,
ORBI,BGW,33.2625648148,44.2346666667,146,
ORBM,,36.3058981481,43.1475138889,1147,
ORBR,,36.5336111111111,44.34,,
ORER,EBL,36.2380555556,43.9466666667,514067,
ORKK,,35.4695,44.348962963,858,
ORMM,BSR,30.5491898148,47.6622731481,181,
ORMS,,30.425,47.6377777777778,,
ORNI,NJF,31.99,44.4033333333,514068,
ORQW,RQW,35.7673148148,43.1252777778,514069,
ORSH,,34.6733472222,43.5431388889,514070,
ORSU,ISU,35.560962963,45.3148981481,514071,
ORTF,,36.2830555556,42.4030555556,514072,
ORTI,,33.5228240741,44.2573611111,514073,
ORTL,,30.9358935185,46.0901851852,514074,
ORUB,,32.4816666666667,45.7566666666667,,
OSAP,ALP,36.180625,37.2268148148,61,
OSDI,DAM,33.4108333333,36.5144814815,433,
OSDZ,DEZ,35.2856157407,40.1762407407,514075,
OSKL,KAC,37.0306435185,41.2053333333,514076,
OSLK,LTK,35.4097083333,35.947875,949,
OSPR,PMS,34.55,38.3,514077,
OTBD,DOH,25.2611342593,51.5650925926,469,
OTBH,,25.1173796296,51.3151666667,514078,
OTBK,,25.6297222222,51.5066666667,514079,
OTHH,,25.273051,51.59802,,
OVJ ,,-36.9994444444,-70.7344444444,514080,
OYAA,ADE,12.8291666667,45.03,26,
OYBA,,18.7169444444444,50.8344444444444,,
OYBN,,14.7819444444444,45.72,,
OYGD,AAY,16.1933333333,52.1741666667,514081,
OYHD,HOD,14.7513888889,42.9761111111,686,
OYRN,RIY,14.6625,49.375,53,
OYSN,SAH,15.4794444444,44.2197222222,1528,
OYSQ,SCT,12.6319444444,53.9063888889,514082,
OYSY,GXF,15.9636111111,48.785,514083,
OYTZ,TAI,13.6861111111,44.1388888889,1663,
P01 ,,32.452962963,-112.8614351852,514084,
P03 ,,31.3711111111,-109.6897222222,514085,
P04 ,BSQ,31.3640601852,-109.8831759259,2374,
P08 ,,32.9359444444,-111.4265277778,514086,
P10 ,,35.7916759259,-110.4235555556,514087,
P13 ,,33.3531944444,-110.6674537037,514088,
P14 ,,34.9407685185,-110.1385509259,514089,
P19 ,SLJ,33.2990509259,-111.9155416667,14000,
P20 ,,34.1498935185,-114.2678842593,514090,
P23 ,,35.335,-112.8872222222,514091,
P29 ,,31.6709861111,-110.0229027778,514092,
P33 ,,32.2455092593,-109.8947685185,514093,
P52 ,CTW,34.730037037,-112.0352638889,514094,
PAAK,AKB,52.2206064815,-174.2062314815,514095,
PAAQ,PAQ,61.5950416667,-149.0887777778,514096,
PABA,BTI,70.1338888888889,-143.581944444444,,
PABE,BET,60.7787037037,-161.8373333333,216,
PABI,,63.9946157407,-145.7218101852,514097,
PABL,,65.9816666666667,-161.149166666667,,
PABM,,59.3611111111111,-155.258888888889,,
PABR,BRW,71.285,-156.76875,177,
PABT,BTT,66.9138888888889,-151.529166666667,,
PABV,,61.41625,-149.5084722222,514098,
PACD,CDB,55.20525,-162.7244814815,390,
PACL,,64.3012638889,-149.1202407407,514099,
PACM,SCM,61.8444444444444,-165.573888888889,,
PACV,CDV,60.4918518519,-145.4775925926,2523,
PACZ,,61.7819444444444,-166.036944444444,,
PADE,,66.0694444444444,-162.766388888889,,
PADG,RDB,68.0322222222,-162.899212963,514100,
PADK,ADK,51.878087963,-176.646162037,20,
PADL,DLG,59.0448148148,-158.5056481481,514101,
PADM,,61.8641666666667,-162.026111111111,,
PADQ,ADQ,57.7501296296,-152.4940185185,872,
PADU,,53.9002314815,-166.5436111111,514102,
PAED,EDF,61.2515046296,-149.8065972222,81,
PAEH,EHM,58.6463888888889,-162.062777777778,,
PAEI,EIL,64.6657407407,-147.1015740741,530,
PAEM,,62.7861111111111,-164.490833333333,,
PAEN,ENA,60.5734722222,-151.2448148148,9475,
PAFA,FAI,64.8151851852,-147.8564861111,530,
PAFB,,64.8366018519,-147.617,514103,
PAFE,KAE,56.9615324074,-133.9104351852,514104,
PAFM,,67.1063888888889,-157.8575,,
PAFR,,61.2658333333333,-149.653333333333,,
PAGA,GAL,64.7362222222,-156.9375416667,514105,
PAGH,,66.8880555555556,-157.1625,,
PAGK,GKN,62.1550925926,-145.4544444444,514106,
PAGM,GAM,63.766787037,-171.7328101852,514107,
PAGS,GST,58.4252777778,-135.7075462963,514108,
PAGY,SGY,59.4601018519,-135.3157361111,3287,
PAHL,,65.6977777777778,-156.351388888889,,
PAHM,MHM,63.8858333333333,-152.301666666667,,
PAHN,HNS,59.2439768519,-135.5236759259,514109,
PAHO,HOM,59.6455555556,-151.476712963,514110,
PAHP,HPB,61.5240277778,-166.1468055556,514111,
PAHS,,65.7005555555556,-156.3875,,
PAII,EII,58.1855555555556,-157.375555555556,,
PAIK,,66.9758333333333,-160.436666666667,,
PAIL,ILI,59.7555925926,-154.9179212963,514112,
PAIM,UTO,65.9927777777778,-153.703888888889,,
PAJN,JNU,58.3551388889,-134.5763888889,773,
PAKK,,64.9394444444444,-161.154166666667,,
PAKN,AKN,58.6765648148,-156.6487453704,514113,
PAKP,,68.1336111111111,-151.743333333333,,
PAKT,KTN,55.3541990741,-131.7112916667,833,
PAKW,KLW,55.5792777778,-133.0761064815,514114,
PALK,WLK,66.6,-159.985555555556,,
PALU,LUR,68.875,-166.111111111111,,
PAMC,MCG,62.952787037,-155.6071111111,514115,
PAMD,MDO,59.45,-146.307222222222,,
PAMR,MRI,61.2136851852,-149.8444490741,81,
PAMY,MYU,60.3713888888889,-166.270555555556,,
PANC,ANC,61.1744907407,-149.9965277778,81,
PANI,ANI,61.5817175926,-159.5432268519,514116,
PANN,ENN,64.5474027778,-149.0740324074,514117,
PANT,ANN,55.0430555555556,-131.571666666667,,
PAOM,OME,64.512375,-165.445412037,1239,
PAOR,ORT,62.961212963,-141.9280925926,514118,
PAOT,OTZ,66.8848611111,-162.5986111111,514119,
PAPB,,56.577162037,-169.6638194444,514120,
PAPG,PSG,56.8016666667,-132.9452777778,514121,
PAPH,PTH,56.9591666666667,-158.633333333333,,
PAPM,,59.0158333333333,-161.825277777778,,
PAPO,PHO,68.3489861111,-166.7994675926,514122,
PAQT,,70.2097222222222,-151.006388888889,,
PARC,,68.1147222222222,-145.579444444444,,
PARY,RBY,64.7272222222222,-155.47,,
PASA,SVA,63.6863888888889,-170.493055555556,,
PASC,SCC,70.1947685185,-148.4652777778,514123,
PASD,SDP,55.31375,-160.5214351852,514124,
PASH,SHH,66.2496481481,-166.0894675926,514125,
PASI,SIT,57.0472685185,-135.3617407407,1598,
PASM,KSM,62.0608333333333,-163.301944444444,,
PASN,SNP,57.1674074074,-170.2205555556,514126,
PASV,SVW,61.0972222222222,-155.574722222222,,
PASX,SXQ,60.4751157407,-151.0383611111,514127,
PASY,SYA,52.7123101852,174.113625,514128,
PATA,TAL,65.1744444444444,-152.109444444444,,
PATC,TNC,65.5641666666667,-167.9225,,
PATG,TOG,59.0536111111111,-160.396944444444,,
PATK,TKA,62.3206481481,-150.09375,514129,
PATL,TLJ,62.8944444444444,-155.976388888889,,
PATQ,,70.4672222222222,-157.435833333333,,
PATU,ATU,52.8283333333333,173.180277777778,,
PAUL,,64.7291666666667,-158.074166666667,,
PAUN,UNK,63.8886018519,-160.7992592593,514130,
PAUO,,61.7541666666667,-150.051666666667,,
PAVD,VDZ,61.13425,-146.244787037,514131,
PAVL,,67.7361111111111,-164.563611111111,,
PAWD,SWD,60.1271203704,-149.4189444444,3272,
PAWG,WRG,56.4844444444,-132.3699074074,514132,
PAWI,,70.6380555555556,-159.994722222222,,
PAWN,WTK,67.5611111111111,-162.980277777778,,
PAWS,WWA,61.571837963,-149.5403055556,514133,
PAWT,AIN,70.6133333333333,-159.860277777778,,
PAYA,YAK,59.5034722222,-139.6604166667,514134,
PCIS,CIS,-2.77,-171.7133333333,514135,
PFYU,FYU,66.5725,-145.246388888889,,
PGAM,,63.7763888888889,-171.732777777778,,
PGRO,ROP,14.1744814815,145.2411342593,514136,
PGSN,SPN,15.1190787037,145.7294814815,1496,
PGUA,UAM,13.5838935185,144.9301111111,635,
PGUM,GUM,13.4840509259,144.7973194444,635,
PGWT,TIQ,14.9992268519,145.6194722222,514137,
PHBK,BKH,22.0229583333,-159.7850972222,514138,
PHDH,HDH,21.580287037,-158.1972546296,514139,
PHHI,HHI,21.4836111111,-158.0398148148,514140,
PHHN,HNM,20.7956898148,-156.0146203704,662,
PHJH,JHM,20.9630416667,-156.6731990741,928,
PHJR,JRF,21.3074398148,-158.0703194444,514141,
PHKO,KOA,19.7388703704,-156.0456805556,5973,
PHLI,LIH,21.9762731481,-159.3386296296,969,
PHMK,MKK,21.1528703704,-157.0964814815,514142,
PHMU,MUE,20.0014722222,-155.6681435185,796,
PHNG,,21.4505694444,-157.7681481481,514143,
PHNL,HNL,21.3187453704,-157.9225324074,693,
PHNY,LNY,20.7856481481,-156.9514398148,514144,
PHOG,OGG,20.8986759259,-156.4305787037,2808,
PHSF,BSF,19.7600231481,-155.5538703704,514145,
PHTO,ITO,19.7204398148,-155.0485601852,681,
PHUP,UPP,20.2654259259,-155.860162037,514146,
PIKO,IKO,52.9413888888889,-168.848888888889,,
PKMA,ENT,11.34,162.3283333333,514147,
PKMJ,MAJ,7.0651527778,171.272087963,2934,
PKRO,,9.3970416667,167.470912037,514148,
PKWA,KWA,8.7202037037,167.7318425926,514149,
PLCH,CXI,1.9862777778,-157.3497731481,514150,
PLPA,,5.8833333333,-162.0666666667,514151,
PMDY,MDY,28.2015462963,-177.3814398148,2991,
PMOS,MOS,64.6980555555556,-162.057222222222,,
PO1 ,,48.1346157407,-105.1622268519,514152,
POLI,OLI,70.4994444444445,-149.879444444444,,
PPC ,,23.7980555556,-109.7055555556,514153,
PPIZ,PIZ,69.7327777777778,-163.005277777778,,
PTKK,TKK,7.4620416667,151.8431851852,514154,
PTPN,PNI,6.9851666667,158.2090555556,514155,
PTRO,ROR,7.3673564815,134.5443518519,514156,
PTSA,KSA,5.3569953704,162.9584212963,514157,
PTSG,TSG,63.3744444444444,-143.335555555556,515027,
PTYA,YAP,9.4989259259,138.0826805556,3505,
PWAK,AWK,19.2826666667,166.6368425926,7015,
R47 ,,41.1031481481,-84.052037037,514158,
R49 ,,48.7183055556,-118.6565277778,514159,
RCAY,,22.7816666667,120.2616666667,514160,
RCBS,,24.4288888889,118.3611111111,514161,
RCDC,,22.6724074074,120.4616666667,1345,
RCDI,,24.8533333333,121.2366666667,514162,
RCFG,,26.1597222222,119.9583333333,514163,
RCFN,,22.7552777778,121.1002777778,1675,
RCGI,,22.6733333333,121.4661111111,514164,
RCGM,,25.055,121.2433333333,514165,
RCKH,KHH,22.5769444444,120.3502777778,804,
RCKU,CYI,23.4544444444,120.4033333333,359,
RCKW,HCN,22.0408333333,120.7302777778,514166,
RCLG,,24.1863888888889,120.653888888889,,
RCLY,,22.0277777778,121.5347222222,514167,
RCMQ,RMQ,24.265,120.6208333333,1671,
RCMT,MFK,26.2241666667,120.0027777778,514168,
RCNN,TNN,22.9491666667,120.2111111111,1673,
RCPO,,24.8166666667,120.9333333333,699,
RCQC,MZG,23.5686111111,119.6283333333,514169,
RCQS,TTT,22.7933333333,121.1816666667,1675,
RCSP,,10.3779537037,114.3666157407,514170,
RCSQ,,22.7,120.4822222222,1345,
RCSS,TSA,25.0697222222,121.5525,1674,
RCTP,TPE,25.0802777778,121.2322222222,1674,
RCWA,,23.3691666666667,119.503611111111,,
RCYU,HUN,24.0233333333,121.61,700,
RJAA,NRT,35.7652777778,140.3855555556,1743,
RJAF,MMJ,36.1666666667,137.9227777778,514171,
RJAH,,36.1816666667,140.4147222222,514172,
RJAM,,24.3033611111,153.9661527778,514173,
RJAW,IWO,24.7840740741,141.3228703704,742,
RJBB,KIX,34.4341666667,135.2327777778,1278,
RJBD,SHM,33.6622222222,135.3644444444,514174,
RJBE,UKB,34.6327777778,135.2238888889,871,
RJBH,HIW,34.3669444444,132.4138888889,514175,
RJBK,,34.5913888889,133.9333333333,3966,
RJBT,TJH,35.5127777778,134.7869444444,514176,
RJCB,OBO,42.7333333333,143.2172222222,5948,
